fpr,tpr
0.0,0.0
0.0,0.006944444444444444
0.0,0.06944444444444445
0.0008764241893076249,0.06944444444444445
0.0008764241893076249,0.09722222222222222
0.0017528483786152498,0.09722222222222222
0.0017528483786152498,0.11805555555555555
0.0026292725679228747,0.11805555555555555
0.0026292725679228747,0.125
0.0035056967572304996,0.125
0.0035056967572304996,0.1736111111111111
0.007011393514460999,0.1736111111111111
0.007011393514460999,0.19444444444444445
0.007887817703768623,0.19444444444444445
0.007887817703768623,0.22916666666666666
0.008764241893076249,0.22916666666666666
0.008764241893076249,0.2361111111111111
0.010517090271691499,0.2361111111111111
0.010517090271691499,0.24305555555555555
0.011393514460999123,0.24305555555555555
0.011393514460999123,0.2638888888888889
0.013146362839614373,0.2638888888888889
0.013146362839614373,0.2777777777777778
0.016652059596844872,0.2777777777777778
0.016652059596844872,0.2986111111111111
0.018404907975460124,0.2986111111111111
0.018404907975460124,0.3125
0.021910604732690624,0.3125
0.021910604732690624,0.3194444444444444
0.02366345311130587,0.3194444444444444
0.02366345311130587,0.3263888888888889
0.024539877300613498,0.3263888888888889
0.024539877300613498,0.3333333333333333
0.029798422436459245,0.3333333333333333
0.029798422436459245,0.3402777777777778
0.03593339176161262,0.3402777777777778
0.03593339176161262,0.3541666666666667
0.03680981595092025,0.3541666666666667
0.03680981595092025,0.4027777777777778
0.03768624014022787,0.4027777777777778
0.03768624014022787,0.4097222222222222
0.03943908851884312,0.4097222222222222
0.03943908851884312,0.4166666666666667
0.044697633654688866,0.4166666666666667
0.044697633654688866,0.4444444444444444
0.04645048203330412,0.4444444444444444
0.04645048203330412,0.4583333333333333
0.04820333041191937,0.4583333333333333
0.04820333041191937,0.4652777777777778
0.05083260297984225,0.4652777777777778
0.05083260297984225,0.4722222222222222
0.051709027169149865,0.4722222222222222
0.051709027169149865,0.4791666666666667
0.05346187554776512,0.4791666666666667
0.05346187554776512,0.4930555555555556
0.05959684487291849,0.4930555555555556
0.05959684487291849,0.5
0.06134969325153374,0.5
0.06134969325153374,0.5138888888888888
0.06573181419807186,0.5138888888888888
0.06573181419807186,0.5208333333333334
0.07011393514460999,0.5208333333333334
0.07011393514460999,0.5277777777777778
0.07099035933391762,0.5277777777777778
0.07099035933391762,0.5416666666666666
0.07274320771253287,0.5416666666666666
0.07274320771253287,0.5486111111111112
0.07449605609114812,0.5486111111111112
0.07449605609114812,0.5555555555555556
0.07624890446976336,0.5555555555555556
0.07624890446976336,0.5625
0.08238387379491674,0.5625
0.08238387379491674,0.5694444444444444
0.08326029798422437,0.5694444444444444
0.08326029798422437,0.5763888888888888
0.09202453987730061,0.5763888888888888
0.09202453987730061,0.5833333333333334
0.09553023663453111,0.5833333333333334
0.09553023663453111,0.6041666666666666
0.09728308501314636,0.6041666666666666
0.09728308501314636,0.6180555555555556
0.10867659947414549,0.6180555555555556
0.10867659947414549,0.6319444444444444
0.11130587204206836,0.6319444444444444
0.11130587204206836,0.6388888888888888
0.11481156879929887,0.6388888888888888
0.11481156879929887,0.6458333333333334
0.11744084136722173,0.6458333333333334
0.11744084136722173,0.6527777777777778
0.12445223488168274,0.6527777777777778
0.12445223488168274,0.6597222222222222
0.12532865907099036,0.6597222222222222
0.12532865907099036,0.6666666666666666
0.1270815074496056,0.6666666666666666
0.1270815074496056,0.6944444444444444
0.12971078001752848,0.6944444444444444
0.12971078001752848,0.7013888888888888
0.13409290096406662,0.7013888888888888
0.13409290096406662,0.7152777777777778
0.13584574934268187,0.7152777777777778
0.13584574934268187,0.7222222222222222
0.13672217353198948,0.7222222222222222
0.13672217353198948,0.7291666666666666
0.1375985977212971,0.7291666666666666
0.1375985977212971,0.7361111111111112
0.1411042944785276,0.7361111111111112
0.1411042944785276,0.7430555555555556
0.14899211218229624,0.7430555555555556
0.14899211218229624,0.7569444444444444
0.1551270815074496,0.7569444444444444
0.1551270815074496,0.7708333333333334
0.17177914110429449,0.7708333333333334
0.17177914110429449,0.7777777777777778
0.18492550394390886,0.7777777777777778
0.18492550394390886,0.7847222222222222
0.1866783523225241,0.7847222222222222
0.1866783523225241,0.7916666666666666
0.1901840490797546,0.7916666666666666
0.1901840490797546,0.7986111111111112
0.1971954425942156,0.7986111111111112
0.1971954425942156,0.8055555555555556
0.19894829097283084,0.8055555555555556
0.19894829097283084,0.8125
0.20157756354075373,0.8125
0.20157756354075373,0.8194444444444444
0.20683610867659946,0.8194444444444444
0.20683610867659946,0.8263888888888888
0.21560035056967572,0.8263888888888888
0.21560035056967572,0.8333333333333334
0.2182296231375986,0.8333333333333334
0.2182296231375986,0.8402777777777778
0.21998247151621383,0.8402777777777778
0.21998247151621383,0.8472222222222222
0.22348816827344434,0.8472222222222222
0.22348816827344434,0.8541666666666666
0.2427695004382121,0.8541666666666666
0.2427695004382121,0.8611111111111112
0.24452234881682736,0.8611111111111112
0.24452234881682736,0.8680555555555556
0.26730937773882557,0.8680555555555556
0.26730937773882557,0.875
0.27169149868536374,0.875
0.27169149868536374,0.8819444444444444
0.294478527607362,0.8819444444444444
0.294478527607362,0.8888888888888888
0.2962313759859772,0.8888888888888888
0.2962313759859772,0.8958333333333334
0.2979842243645925,0.8958333333333334
0.2979842243645925,0.9027777777777778
0.3093777388255916,0.9027777777777778
0.3093777388255916,0.9097222222222222
0.32865907099035935,0.9097222222222222
0.32865907099035935,0.9166666666666666
0.3374233128834356,0.9166666666666666
0.3374233128834356,0.9236111111111112
0.3409290096406661,0.9236111111111112
0.3409290096406661,0.9305555555555556
0.4145486415425066,0.9305555555555556
0.4145486415425066,0.9375
0.44171779141104295,0.9375
0.44171779141104295,0.9444444444444444
0.4583698510078878,0.9444444444444444
0.4583698510078878,0.9513888888888888
0.5118317265556529,0.9513888888888888
0.5118317265556529,0.9583333333333334
0.5284837861524978,0.9583333333333334
0.5284837861524978,0.9722222222222222
0.5696757230499562,0.9722222222222222
0.5696757230499562,0.9791666666666666
0.6021034180543383,0.9791666666666666
0.6021034180543383,0.9861111111111112
0.6205083260297984,0.9861111111111112
0.6205083260297984,0.9930555555555556
0.6617002629272568,0.9930555555555556
0.6617002629272568,1.0
1.0,1.0
