fpr,tpr
0.14221218961625282,0.7200902934537246
0.14672686230248308,0.7200902934537246
0.14672686230248308,0.7223476297968398
0.1489841986455982,0.7223476297968398
0.1489841986455982,0.7291196388261851
0.1489841986455982,0.7336343115124153
0.15124153498871332,0.7336343115124153
0.15124153498871332,0.7381489841986456
0.15349887133182843,0.7381489841986456
0.15349887133182843,0.7404063205417607
0.15575620767494355,0.7404063205417607
0.15575620767494355,0.744920993227991
0.1580135440180587,0.744920993227991
0.1580135440180587,0.7494356659142212
0.16027088036117382,0.7494356659142212
0.16027088036117382,0.7516930022573364
0.16027088036117382,0.7607223476297968
0.16252821670428894,0.7607223476297968
0.16252821670428894,0.7697516930022573
0.16478555304740405,0.7697516930022573
0.16478555304740405,0.7787810383747178
0.1670428893905192,0.7787810383747178
0.1670428893905192,0.7855530474040632
0.17155756207674944,0.7855530474040632
0.17155756207674944,0.7878103837471784
0.17832957110609482,0.7878103837471784
0.17832957110609482,0.7923250564334086
0.18058690744920994,0.7923250564334086
0.18058690744920994,0.7990970654627539
0.18510158013544017,0.7990970654627539
0.18510158013544017,0.8126410835214447
0.1873589164785553,0.8126410835214447
0.1873589164785553,0.8194130925507901
0.19413092550790068,0.8194130925507901
0.19413092550790068,0.8239277652370203
0.1963882618510158,0.8239277652370203
0.1963882618510158,0.8284424379232506
0.1986455981941309,0.8284424379232506
0.1986455981941309,0.8329571106094809
0.2076749435665914,0.8329571106094809
0.2076749435665914,0.835214446952596
0.20993227990970656,0.835214446952596
0.20993227990970656,0.8397291196388262
0.21670428893905191,0.8397291196388262
0.21670428893905191,0.8465011286681715
0.21896162528216703,0.8465011286681715
0.21896162528216703,0.8510158013544018
0.22573363431151242,0.8510158013544018
0.22573363431151242,0.8555304740406321
0.2325056433408578,0.8555304740406321
0.23702031602708803,0.8555304740406321
0.23702031602708803,0.8577878103837472
0.24153498871331827,0.8577878103837472
0.24153498871331827,0.8600451467268623
0.24604966139954854,0.8600451467268623
0.24604966139954854,0.8623024830699775
0.2505643340857788,0.8623024830699775
0.2505643340857788,0.8668171557562077
0.255079006772009,0.8668171557562077
0.2595936794582393,0.8668171557562077
0.26410835214446954,0.8668171557562077
0.26410835214446954,0.8690744920993227
0.26636568848758463,0.8690744920993227
0.26636568848758463,0.8803611738148984
0.27313769751693,0.8803611738148984
0.27765237020316025,0.8803611738148984
0.27765237020316025,0.8939051918735892
